"","name"
"6087","TucsonCollegeofBeauty"
"6088","CaliforniaCareerCollege"
"6089","PalladiumTechnicalAcademy"
"6090","PalaceBeautyCollege"
"6091","NationalPolytechnicCollege"
"6092","AmericanCareerCollege-Ontario"
"6093","AsherCollege"
"6094","AmericanInstituteofMassageTherapy"
"6095","UniversityofEast-WestMedicine"
"6096","BlakeAustinCollege"
"6097","AviatorCollegeofAeronauticalScienceandTechnology"
"6098","TotalInternationalCareerInstitute"
"6099","TrendsettersSchoolofBeauty&Barbering"
"6100","CDATechnicalInstitute"
"6101","AmericanInstituteofBeauty"
"6102","NorthFloridaCosmetologyInstituteInc"
"6103","FloridaAcademyofHealth&Beauty"
"6104","AugustaSchoolofMassage"
"6105","ATACollege"
"6106","SUMBibleCollegeandTheologicalSeminary"
"6107","CompassCareerCollege"
"6108","HairExpressionsAcademy"
"6109","NuvoCollegeofCosmetology"
"6110","WellSpringSchoolofAlliedHealth-KansasCity"
"6111","HairAcademy110"
"6112","HealingTouchCareerCollege"
"6113","TheSalonProfessionalAcademy-Fargo"
"6114","MassageTherapyTraininingInstitute"
"6115","InstituteofProfessionalCareers"
"6116","EliteAcademyofBeautyArts"
"6117","AvedaInstitute-NewYork"
"6118","BrooklineCollege-OklahomaCity"
"6119","NorthwestRegionalTechnologyInstitute"
"6120","NationalMassageTherapyInstitute"
"6121","MyrAngelBeautyInstitute"
"6122","InstituteofHairDesign"
"6123","TennesseeCareerInstitute"
"6124","TexasHealthSchool"
"6125","Mai-trixBeautyCollege"
"6126","NorthWestBeautySchool"
"6127","PaulMitchelltheSchool-Logan"
"6128","CareersUnlimited"
"6129","MountainlandAppliedTechnologyCollege"
"6130","AviCareerTraining"
"6131","YakimaBeautySchoolBeautyworks"
"6132","MountainStateSchoolofMassage"
"6133","DoaneUniversity-GraduateandProfessionalStudies"
"6134","ShorterUniversity-CollegeofAdult&ProfessionalPrograms"
"6135","TheArtInstituteofIndianapolis"
"6136","EasternInternationalCollege-Belleville"
"6137","SanJoaquinValleyCollege-RanchoCordova"
"6138","IllinoisSchoolofHealthCareers-O'HareCampus"
"6139","MedTechCollege"
"6140","BrokenArrowBeautyCollege-Tulsa"
"6141","UniversalTechnicalInstituteofNorthernCaliforniaInc"
"6142","ITTTechnicalInstitute-CharlotteSouth"
"6143","ITTTechnicalInstitute-Clovis"
"6144","ITTTechnicalInstitute-Dunmore"
"6145","ITTTechnicalInstitute-SwartzCreek"
"6146","ITTTechnicalInstitute-Lexington"
"6147","ITTTechnicalInstitute-Maumee"
"6148","ITTTechnicalInstitute-OklahomaCity"
"6149","ITTTechnicalInstitute-Tulsa"
"6150","UniversityofPhoenix-OmahaCampus"
"6151","UniversityofPhoenix-NorthwestArkansasCampus"
"6152","UniversityofPhoenix-MadisonCampus"
"6153","UniversityofPhoenix-SouthCarolina"
"6154","ArgosyUniversity-TheArtInstituteofCalifornia-InlandEmpire"
"6155","NationalAmericanUniversity-ZonaRosa"
"6156","WestHillsCollege-Lemoore"
"6157","StautzenbergerCollege-Brecksville"
"6158","StoneAcademy-EastHartford"
"6159","WestwoodCollege-Annandale"
"6160","UnitechTrainingAcademy-Houma"
"6161","KaplanCollege-Milwaukee"
"6162","Miller-MotteTechnicalCollege-Madison"
"6163","RasmussenCollege-Illinois"
"6164","InternationalInstituteforRestorativePractices"
"6165","EducationalTechnicalCollege-RecintodeCoamo"
"6166","EducationalTechnicalCollege-RecintodesanSebastian"
"6167","ArgosyUniversity-Denver"
"6168","CollegeAmerica-ColoradoSprings"
"6169","CollegeAmerica-FortCollins"
"6170","AutomotiveTrainingCenter-Warminster"
"6171","Sanford-BrownCollege-WestAllis"
"6172","EmpireBeautySchool-Milwaukee"
"6173","TheRobertBMillerCollege"
"6174","UniversityofPhoenix-Connecticut"
"6175","UniversityofPhoenix-HarrisburgCampus"
"6176","UniversityofSouthFlorida-StPetersburg"
"6177","TriangleTechInc-Bethlehem"
"6178","DeVryUniversity-Utah"
"6179","MilanInstitute-Clovis"
"6180","BranfordHallCareerInstitute-AlbanyCampus"
"6181","HarrisSchoolofBusiness-LinwoodCampus"
"6182","TheArtInstituteofTennessee-Nashville"
"6183","StrayerUniversity-Florida"
"6184","PimaMedicalInstitute-Renton"
"6185","CollegeofBusinessandTechnology-Flagler"
"6186","CollegeofBusinessandTechnology-Hialeah"
"6187","Miller-MotteCollege-Cary"
"6188","Miami-JacobsCareerCollege-Springboro"
"6189","DeweyUniversity-JuanaDíaz"
"6190","DeweyUniversity-Fajardo"
"6191","DeweyUniversity-Arroyo"
"6192","RegencyBeautyInstitute-Independence"
"6193","RegencyBeautyInstitute-StPeters"
"6194","RegencyBeautyInstitute-Peoria"
"6195","RegencyBeautyInstitute-Greenwood"
"6196","RegencyBeautyInstitute-Mehlville"
"6197","RegencyBeautyInstitute-Duluth"
"6198","RegencyBeautyInstitute-FairviewHeights"
"6199","RegencyBeautyInstitute-Champaign"
"6200","RegencyBeautyInstitute-Olathe"
"6201","TheCollegeofHealthCareProfessions-SanAntonio"
"6202","EverestInstitute-SouthPlainfield"
"6203","KaplanCareerInstitute-Detroit"
"6204","DaymarCollege-Madisonville"
"6205","BrittanyBeautySchool"
"6206","LincolnTechnicalInstitute-Whitestone"
"6207","AmericanPublicUniversitySystem"
"6208","HuntsvilleBibleCollege"
"6209","BeaumontAdultSchool"
"6210","Make-upDesignory"
"6211","VideoSymphonyEnterTrainingInc"
"6212","GnomonSchoolofVisualEffects"
"6213","CoachellaValleyBeautyCollege"
"6214","CareerCollegeofCalifornia"
"6215","ValleyCollegeofMedicalCareers"
"6216","AcademyofNaturalTherapyInc"
"6217","AcademyDiCapelli-SchoolofCosmetology"
"6218","DelawareLearningInstituteofCosmetology"
"6219","DragonRisesCollegeofOrientalMedicine"
"6220","PalmBeachAcademyofHealth&Beauty"
"6221","SABERCollege"
"6222","TaylorCollege"
"6223","PensacolaSchoolofMassageTherapy&HealthCareers"
"6224","HawaiiCollegeofOrientalMedicine"
"6225","IdealBeautyAcademy"
"6226","SuccessSchools"
"6227","LouisianaCulinaryInstitute"
"6228","BaisMedrashTorasChesed"
"6229","CenterforNaturalWellnessSchoolofMassageTherapy"
"6230","AceComputerTrainingCenter"
"6231","NewAgeTraining"
"6232","DaytonSchoolofMedicalMassage"
"6233","NorthcoastMedicalTrainingAcademy"
"6234","AmericanInstituteofMedicalTechnology"
"6235","CaribTechnologicalInstitute"
"6236","ASPIRAIncofPuertoRico"
"6237","VisibleMusicCollege"
"6238","CCITrainingCenter-Arlington"
"6239","ChampionBeautyCollege"
"6240","ProfessionalCareersInstitute"
"6241","SoutheastTexasCareerInstitute"
"6242","SouthwestAppliedTechnologyCollege"
"6243","ImageWorksAcademyofHairDesign"
"6244","AcademyofCosmetology"
"6245","MilwaukeeCareerCollege"
"6246","UniversityoftheWest"
"6247","SouthUniversity-Tampa"
"6248","MilanInstituteofCosmetology-SanAntonioMilitary"
"6249","AverettUniversity-Non-TraditionalPrograms"
"6250","PaulMitchelltheSchool-Tampa"
"6251","PaulMitchelltheSchool-SanDiego"
"6252","PaulMitchelltheSchool-Michigan"
"6253","PaulMitchelltheSchool-ShermanOaks"
"6254","PaulMitchelltheSchool-Mclean"
"6255","Miami-JacobsCareerCollege-Troy"
"6256","ATICollege-SantaAna"
"6257","BlueCliffCollege-Houma"
"6258","TheArtInstituteofSaltLakeCity"
"6259","FortisCollege-Columbus"
"6260","FortisCollege-Cincinnati"
"6261","FortisInstitute-Baltimore"
"6262","TheArtInstituteofCharleston"
"6263","ArgosyUniversity-TheArtInstituteofCalifornia-Sacramento"
"6264","BlueCliffCollege-Fayetteville"
"6265","BlueCliffCollege-Alexandria"
"6266","StenoTechCareerInstitute-Piscataway"
"6267","AnthemCollege-Brookfield"
"6268","UltimateMedicalAcademy-Tampa"
"6269","BeautySchoolsofAmerica-NorthMiamiBeach"
"6270","VirginiaCollege-Biloxi"
"6271","ITTTechnicalInstitute-StPetersburg"
"6272","ITTTechnicalInstitute-BatonRouge"
"6273","ITTTechnicalInstitute-Columbia"
"6274","ITTTechnicalInstitute-Wichita"
"6275","ITTTechnicalInstitute-Atlanta"
"6276","ITTTechnicalInstitute-Mobile"
"6277","ITTTechnicalInstitute-Chattanooga"
"6278","ITTTechnicalInstitute-SouthBend"
"6279","VirginiaCollege-SchoolofBusinessandHealth-Chattanooga"
"6280","StrayerUniversity-Delaware"
"6281","BriteDivinitySchool"
"6282","StrayerUniversity-Alabama"
"6283","BrownAvedaInstitute-RockyRiver"
"6284","ClarySageCollege"
"6285","BroadviewUniversity-Layton"
"6286","InternationalAcademyofDesignandTechnology-Sacramento"
"6287","UniversityofPhoenix-Alabama"
"6288","Sanford-BrownCollege-SanAntonio"
"6289","UniversityofPhoenix-AugustaCampus"
"6290","UniversityofPhoenix-WashingtonDC"
"6291","UniversityofPhoenix-ChattanoogaCampus"
"6292","DeVryUniversity-Michigan"
"6293","DeVryUniversity-Tennessee"
"6294","ArgosyUniversity-InlandEmpire"
"6295","ArgosyUniversity-Nashville"
"6296","ArgosyUniversity-SanDiego"
"6297","RasmussenCollege-Wisconsin"
"6298","EmpireBeautySchool-Lisle"
"6299","EmpireBeautySchool-Richmond"
"6300","EmpireBeautySchool-NorthHills"
"6301","EmpireBeautySchool-Concord"
"6302","EmpireBeautySchool-ArlingtonHeights"
"6303","LexingtonHealingArtsAcademy"
"6304","EmpireBeautySchool-Hooksett"
"6305","TheInstituteofBeautyandWellness"
"6306","InterCoastColleges-Carson"
"6307","InterCoastCareerInstitute-SouthPortland"
"6308","CarringtonCollege-Stockton"
"6309","CarringtonCollege-CitrusHeights"
"6310","EuphoriaInstituteofBeautyArts&Sciences-Summerlin"
"6311","EuphoriaInstituteofBeautyArts&Sciences-GreenValley"
"6312","EmpireBeautySchool-Portsmouth"
"6313","LIURiverhead"
"6314","NewbridgeCollege-LongBeach"
"6315","RegencyBeautyInstitute-Lakewood"
"6316","RegencyBeautyInstitute-Westminster"
"6317","RegencyBeautyInstitute-Avon"
"6318","RegencyBeautyInstitute-Joliet"
"6319","RegencyBeautyInstitute-Rockford"
"6320","RegencyBeautyInstitute-Greenfield"
"6321","RegencyBeautyInstitute-MetroCenter"
"6322","RegencyBeautyInstitute-EastTucson"
"6323","RegencyBeautyInstitute-Tri-County"
"6324","RegencyBeautyInstitute-Eastgate"
"6325","RegencyBeautyInstitute-Topeka"
"6326","ColumbiaSouthernUniversity"
"6327","ArizonaSummitLawSchool"
"6328","ArizonaCulinaryInstitute"
"6329","InfoTechCareerCollege"
"6330","TridentUniversityInternational"
"6331","CoastlineBeautyCollege"
"6332","CareerCollegeConsultants"
"6333","SanDiegoCollege"
"6334","Proteus"
"6335","MontessoriCasaInternational"
"6336","BranfordAcademyofHairandCosmetology"
"6337","AcademyofMassageandBodywork"
"6338","DigitalMediaArtsCollege"
"6339","AcademyforFiveElementAcupuncture"
"6340","AcademyofCareerTraining"
"6341","ManagementResourcesCollege"
"6342","PaulMitchelltheSchool-Miami"
"6343","WolfordCollege"
"6344","AvedaInstitute-SouthFlorida"
"6345","AvedaInstitute-Tallahassee"
"6346","ShearExcellenceHairAcademy"
"6347","CarlsonCollegeofMassageTherapy"
"6348","Bio-ChiInstituteofMassageTherapy"
"6349","SOLEXMedicalAcademy"
"6350","MyComputerCareer.com-Indianapolis"
"6351","ZHairAcademy"
"6352","DiGrigoliSchoolofCosmetology"
"6353","MillenniumTrainingInstitute"
"6354","GalleryCollegeofBeauty"
"6355","LakewoodSchoolofTherapeuticMassage"
"6356","TheSalonSpaAcademy"
"6357","TrendSettersSchoolofCosmetology"
"6358","AcademyofHairDesign-Springfield"
"6359","CorinthAcademyofCosmetology"
"6360","SoutheasternInstitute-Charlotte"
"6361","GentleHealingSchoolofMassage"
"6362","YeshivasBe'erYitzchok"
"6363","YeshivaTorasChaim"
"6364","TalmudicalSeminaryofBobov"
"6365","NewYorkMethodistHospitalCenterforAlliedHealthEducation"
"6366","InstituteofAlliedMedicalProfessions-NewYork"
"6367","MicropowerCareerInstitute"
"6368","Monroe2OrleansBOCES-CenterforWorkforceDevelopment"
"6369","AvedaFredric'sInstitute-Cincinnati"
"6370","MyComputerCareer.com-Columbus"
"6371","CDECareerInstitute"
"6372","InstitutoEducativoPremier"
"6373","CharlestonSchoolofLaw"
"6374","EliteCollegeofCosmetology"
"6375","MemphisInstituteofBarbering"
"6376","ManuelandTheresa'sSchoolofHairDesign-Bryan"
"6377","SouthwestUniversityatElPaso"
"6378","PaulMitchelltheSchool-Austin"
"6379","AvedaInstitute-Provo"
"6380","DixieAppliedTechnologyCollege"
"6381","CenturaCollege-Alexandria"
"6382","SoutheastCulinary&HospitalityCollege"
"6383","DominionSchoolofHairDesign"
"6384","Victoria'sAcademyofCosmetology"
"6385","InlandMassageInstitute"
"6386","SunnysideBeautyAcademy"
"6387","WisconsinAcademy"
"6388","TheArtInstituteofPittsburgh-OnlineDivision"
"6389","UniversityofSouthFlorida-Sarasota-Manatee"
"6390","BrownMackieCollege-Indianapolis"
"6391","CollegeAmerica-Cheyenne"
"6392","PaulMitchelltheSchool-SanAntonio"
"6393","CentrodeEstudiosMultidisciplinarios-Bayamon"
"6394","Bryant&StrattonCollege-Wauwatosa"
"6395","MinnesotaSchoolofBusiness-Blaine"
"6396","TheArtInstituteofMichigan"
"6397","LacyCosmetologySchool-Lexington"
"6398","LacyCosmetologySchool-GooseCreek"
"6399","TheArtInstituteofAustin"
"6400","ArgosyUniversity-TheArtInstituteofCalifornia-SiliconValley"
"6401","RemingtonCollege-HoustonSoutheastCampus"
"6402","RemingtonCollege-ShreveportCampus"
"6403","NationalAmericanUniversity-Austin"
"6404","NationalAmericanUniversity-Wichita"
"6405","LawtonCareerInstitute-WarrenMainCampus"
"6406","FortisCollege-Landover"
"6407","JennyLeaAcademyofCosmetology"
"6408","ITTTechnicalInstitute-Cary"
"6409","ITTTechnicalInstitute-Madison"
"6410","ITTTechnicalInstitute-Clive"
"6411","ITTTechnicalInstitute-Columbus"
"6412","ITTTechnicalInstitute-Phoenix"
"6413","ITTTechnicalInstitute-Madison"
"6414","ITTTechnicalInstitute-HighPoint"
"6415","TheHairAcademy"
"6416","TheArtInstitutesInternational–KansasCity"
"6417","TheArtInstituteofRaleigh-Durham"
"6418","LeCordonBleuCollegeofCulinaryArts-Sacramento"
"6419","LeCordonBleuCollegeofCulinaryArts-Seattle"
"6420","LeCordonBleuCollegeofCulinaryArts-Cambridge"
"6421","LeCordonBleuCollegeofCulinaryArts-Dallas"
"6422","RossMedicalEducationCenter-NewBaltimore"
"6423","RossCollege-Sylvania"
"6424","ArgosyUniversity-SaltLakeCity"
"6425","EscuelaDeTroqueleriaYHerramentaje"
"6426","VirginiaCollege-Montgomery"
"6427","FortisInstitute-Nashville"
"6428","BeckfieldCollege-Tri-County"
"6429","IversonInstitute"
"6430","GalenCollegeofNursing-Cincinnati"
"6431","InstituteofTherapeuticMassageInc"
"6432","PinnacleCareerInstitute-NorthKansasCity"
"6433","StrayerUniversity-Kentucky"
"6434","StrayerUniversity-NorthCarolina"
"6435","StrayerUniversity-NewJersey"
"6436","KaplanCollege-Cincinnati"
"6437","AmericanNationalUniversity-Dayton"
"6438","AmericanNationalUniversity-Youngstown"
"6439","AmericanNationalUniversity-Cincinnati"
"6440","NationalCollege-Stow"
"6441","HarrisSchoolofBusiness-HamiltonCampus"
"6442","EmpireBeautySchool-EdenPrairie"
"6443","OhioBusinessCollege-Hilliard"
"6444","TheOhioMediaSchool-Columbus"
"6445","OhioTechnicalCollege-PowerSportInstitute"
"6446","ToledoRestaurantTrainingCenter"
"6447","DadeMedicalCollege-MiamiLakes"
"6448","TheKing’sCollege"
"6449","DeVryUniversity-Kentucky"
"6450","ChamberlainCollegeofNursing-Illinois"
"6451","ChamberlainCollegeofNursing-Ohio"
"6452","ChamberlainCollegeofNursing-Arizona"
"6453","CareerQuestLearningCenters-Jackson"
"6454","RegencyBeautyInstitute-FortCollins"
"6455","RegencyBeautyInstitute-Tolleson"
"6456","RegencyBeautyInstitute-Pasadena"
"6457","RegencyBeautyInstitute-Dayton"
"6458","RegencyBeautyInstitute-Akron"
"6459","RegencyBeautyInstitute-DetroitSouthgate"
"6460","RegencyBeautyInstitute-Flint"
"6461","RegencyBeautyInstitute-GrandRapids"
"6462","RegencyBeautyInstitute-Cypresswood"
"6463","BryanUniversity"
"6464","RegencyBeautyInstitute-Austin"
"6465","RegencyBeautyInstitute-Mesa"
"6466","RegencyBeautyInstitute-Nashville"
"6467","RegencyBeautyInstitute-Charlotte"
"6468","RegencyBeautyInstitute-NorthOlmsted"
"6469","RegencyBeautyInstitute-Columbus"
"6470","RegencyBeautyInstitute-Elgin"
"6471","TheSalonProfessionalAcademy-Appleton"
"6472","MilanInstituteofCosmetology-Fairfield"
"6473","MilanInstituteofCosmetology-Reno"
"6474","MilanInstituteofCosmetology-Visalia"
"6475","OttawaUniversity-Online"
"6476","BroadviewUniversity-Orem"
"6477","PaulMitchelltheSchool-Esani"
"6478","InstituteofProductionandRecording"
"6479","VirginiaCollege-Greenville"
"6480","PaulMitchelltheSchool-Birmingham"
"6481","TaftUniversitySystem"
"6482","MayfieldCollege"
"6483","InternationalPolytechnicInstitute"
"6484","AcademyofEstheticsandCosmetology"
"6485","BioHealthCollege"
"6486","InternationalProfessionalSchoolofBodywork"
"6487","Borner'sBarberCollege"
"6488","PaulMitchelltheSchool-Pasadena"
"6489","SanFranciscoInstituteofEsthetics&CosmetologyInc"
"6490","LaurusCollege"
"6491","HealingHandsSchoolofHolisticHealth"
"6492","CareerDevelopmentInstituteInc"
"6493","AugusteEscoffierSchoolofCulinaryArts-Boulder"
"6494","AspenUniversity"
"6495","InstituteofTaoistEducationandAcupuncture"
"6496","NationalBeautyCollege"
"6497","DenverSchoolofNursing"
"6498","CambridgeInstituteofAlliedHealth&Technology"
"6499","CozmoBeautySchool"
"6500","OrionCollege"
"6501","NorthFloridaAcademy"
"6502","ProfessionalHandsInstitute"
"6503","CelebritySchoolofBeauty"
"6504","PaulMitchelltheSchool-Atlanta"
"6505","EvansHairstylingCollege-Rexburg"
"6506","PaulMitchelltheSchool-Rexburg"
"6507","UniversityofAesthetics-Chicago"
"6508","TheUniversityofAesthetics&Cosmetology"
"6509","TricociUniversityofBeautyCulture-ChicagoNW"
"6510","TricociUniversityofBeautyCulture-GlendaleHeights"
"6511","TricociUniversityofBeautyCulture-Peoria"
"6512","TricociUniversityofBeautyCulture-Rockford"
"6513","FrederickSchoolofCosmetology"
"6514","OmegaStudios'SchoolofAppliedRecordingArts&Sciences"
"6515","Focus-HopeInformationTechnologiesCenter"
"6516","InternationalCosmetologyAcademy"
"6517","FrenchAcademyofCosmetology"
"6518","HealingArtsCenter"
"6519","PaulMitchelltheSchool-Springfield"
"6520","UrshanGraduateSchoolofTheology"
"6521","MississippiInstituteofAestheticsNails&Cosmetology"
"6522","CollegeofWesternIdaho"
"6523","AvedaInstitute-ChapelHill"
"6524","CharlotteSchoolofLaw"
"6525","DaoistTraditionsCollegeofChineseMedicalArts"
"6526","TotalImageBeautyAcademy"
"6527","JerseyCollege"
"6528","AmericanInstituteofMedicalSciences&Education"
"6529","CasalInstituteofNevada"
"6530","CareerSchoolofNY"
"6531","JohnPaolo'sXtremeBeautyInstitute-GoldwellProductArtistry"
"6532","AnnMarie'sWorldofBeautySchool"
"6533","YeshivaofMachzikaiHadas"
"6534","AvedaInstitute-Columbus"
"6535","PaulMitchelltheSchool-Cincinnati"
"6536","Cutter'sEdgeSchoolofCosmetology"
"6537","HandsonTherapy"
"6538","MediaTechInstitute-Dallas"
"6539","PCCenter"
"6540","AvedaInstitute-SanAntonio"
"6541","SkinInstitute"
"6542","SkinScienceInstitute"
"6543","GlobalHealthCollege"
"6544","PacificNorthwestUniversityofHealthSciences"
"6545","VisionsinHairDesignInstituteofCosmetology"
"6546","BrenstenEducation"
"6547","TheChicagoSchoolofProfessionalPsychologyatIrvine"
"6548","FortisCollege-Dothan"
"6549","FortisInstitute-Pensacola"
"6550","FortisCollege-Montgomery"
"6551","FortisCollegeSchoolofCosmetology"
"6552","WoodlandCommunityCollege"
"6553","DorseyBusinessSchools-FarmingtonHills"
"6554","DorseyBusinessSchools-RosevilleCulinaryAcademy"
"6555","VatterottCollege-ApplingFarms"
"6556","MinnesotaSchoolofBusiness-Moorhead"
"6557","BrownMackieCollege-Boise"
"6558","BrownMackieCollege-Tulsa"
"6559","FortisInstitute-Birmingham"
"6560","DaymarCollege-Scottsville"
"6561","Miller-MotteCollege-Greenville"
"6562","MetroBusinessCollege-Arnold"
"6563","TheChicagoSchoolofProfessionalPsychologyatWestwood"
"6564","CardiacandVascularInstituteofUltrasound"
"6565","VirginiaCollege-Jacksonville"
"6566","StudioAcademyofBeauty"
"6567","CaliforniaNursesEducationalInstitute"
"6568","CentralNursingCollege"
"6569","RWMFiberOptics"
"6570","PaulMitchelltheSchool-Sacramento"
"6571","ProvidenceChristianCollege"
"6572","SummitSalon&BeautySchool"
"6573","OxfordAcademyofHairDesignInc"
"6574","InstituteofWorldPolitics"
"6575","PontificalJohnPaulIIInstituteforStudiesonMarriageandFamily"
"6576","MedicalInstituteofPalmBeach"
"6577","LakeLanierSchoolofMassage"
"6578","OliverFinleyAcademyofCosmetology"
"6579","NationalCareerCollege"
"6580","AvedaInstitute-Chicago"
"6581","TricociUniversityofBeautyCulture-Libertyville"
"6582","TricociUniversityofBeautyCulture-Bridgeview"
"6583","TheTemple-APaulMitchellPartnerSchool"
"6584","CenterforMassage"
"6585","AcademyofHairDesign-OklahomaCity"
"6586","EducationandTechnologyInstitute"
"6587","PulseBeautyAcademy-APaulMitchellPartnerSchool"
"6588","LibertyTechnicalCollege"
"6589","Toni&GuyHairdressingAcademy-Cranston"
"6590","SouthTexasTrainingCenter"
"6591","ColumbiaCollege"
"6592","VermontCollegeofFineArts"
"6593","AdvancedWeldingInstitute"
"6594","TheArtInstituteofWashington-Dulles"
"6595","PaulMitchelltheSchool-Memphis"
"6596","PimaMedicalInstitute-EastValley"
"6597","VirginiaCollege-Charleston"
"6598","PaulMitchelltheSchool-Cleveland"
"6599","PaulMitchelltheSchool-Columbus"
"6600","GeorgiaBeautyAcademy"
"6601","StautzenbergerInstitute-AllenPark"
"6602","EmpireBeautySchool-Lauderhill"
"6603","EmpireBeautySchool-SpringLakePark"
"6604","MediaTechInstitute-Austin"
"6605","MediaTechInstitute-Houston"
"6606","FortisCollege-Phoenix"
"6607","Miller-MotteCollege-Raleigh"
"6608","LamsonInstitute"
"6609","EuphoriaInstituteofBeautyArts&Sciences-LasVegas"
"6610","LincolnCollegeofTechnology-Toledo"
"6611","CollegeofHairDesign-EastCampus"
"6612","Sanford-BrownCollege-Online"
"6613","LeCordonBleuCollegeofCulinaryArts-StLouis"
"6614","Sanford-BrownCollege-SanAntonio"
"6615","HeritageCollege-Wichita"
"6616","HeritageCollege-LittleRock"
"6617","ArgosyUniversity-PhoenixOnlineDivision"
"6618","MedTechCollege-GreenwoodCampus"
"6619","MedTechCollege-FtWayneCampus"
"6620","MedTechCollege-LexingtonCampus"
"6621","ITTTechnicalInstitute-Madison"
"6622","ITTTechnicalInstitute-Springfield"
"6623","ITTTechnicalInstitute-Huntington"
"6624","ITTTechnicalInstitute-Concord"
"6625","ITTTechnicalInstitute-FortMyers"
"6626","ITTTechnicalInstitute-CharlotteNorth"
"6627","FortisCollege-SaltLakeCity"
"6628","PolytechnicUniversityofPuertoRico-Miami"
"6629","PolytechnicUniversityofPuertoRico-Orlando"
"6630","RossMedicalEducationCenter-FortWayne"
"6631","RossMedicalEducationCenter-Portage"
"6632","TheCommonwealthMedicalCollege"
"6633","Josef'sWestAcademy"
"6634","NortheastTechnologyCenter-Claremore"
"6635","SalonSuccessAcademy-Fontana"
"6636","SalonSuccessAcademy-Redlands"
"6637","BrownMackieCollege-Phoenix"
"6638","StrayerUniversity-WestVirginia"
"6639","StrayerUniversity-Utah"
"6640","StrayerUniversity-Ohio"
"6641","RegencyBeautyInstitute-TinleyPark"
"6642","RegencyBeautyInstitute-Columbia"
"6643","RegencyBeautyInstitute-SouthBend"
"6644","RegencyBeautyInstitute-DetroitLakeside"
"6645","RegencyBeautyInstitute-FortMyers"
"6646","RegencyBeautyInstitute-Arlington"
"6647","RegencyBeautyInstitute-Durham"
"6648","MinnesotaSchoolofBusiness-ElkRiver"
"6649","BrownMackieCollege-Greenville"
"6650","GlobeUniversity-SiouxFalls"
"6651","GlobeUniversity-EauClaire"
"6652","VanguardCollegeofCosmetology-BatonRouge"
"6653","GlobeUniversity-Minneapolis"
"6654","SanJoaquinValleyCollege–Hesperia"
"6655","BeautySchoolsofAmerica-Homestead"
"6656","ATICareerTrainingCenter-Dallas"
"6657","SouthTexasVocationalTechnicalInstitute-Brownsville"
"6658","SouthTexasVocationalTechnicalInstitute-CorpusChristi"
"6659","L'EcoleCulinaire-Memphis"
"6660","UniversityofMinnesota-Rochester"
"6661","HealthAndStyleInstitute"
"6662","CollegeofBusinessandTechnology-CutlerBay"
"6663","ProvoCollege–AmericanFork"
"6664","AmericanNationalUniversity-Columbus"
"6665","KaplanCareerInstitute-Boston"
"6666","HerzingUniversity-Toledo"
"6667","CapriBeautyCollege"
"6668","MilanInstituteofCosmetology-Concord"
"6669","MilanInstitute-Bakersfield"
"6670","HomesteadSchools"
"6671","CarringtonCollege-LasVegas"
"6672","CarringtonCollege-Reno"
"6673","ChamberlainCollegeofNursing-Florida"
"6674","RemingtonCollege-ColumbiaCampus"
"6675","RemingtonCollegeofNursingOrlando"
"6676","WashingtonBarberCollegeInc"
"6677","InterCoastColleges-ElkGrove"
"6678","UniversalBarberCollege"
"6679","HorizonUniversity"
"6680","SanDiegoCulinaryInstitute"
"6681","Beyond21stCenturyBeautyAcademy"
"6682","FranklinCareerCollege"
"6683","AcademyforJewishReligion-California"
"6684","HollywoodBeautyCollege"
"6685","AngelesCollege"
"6686","AngelesInstitute"
"6687","PaulMitchelltheSchool-Temecula"
"6688","EuropeanAcademyofCosmetologyandHairdressing"
"6689","InternationalInstituteofCosmetology"
"6690","FloridaSchoolofTraditionalMidwifery"
"6691","EmeraldCoastTechnicalCollege"
"6692","ImmokaleeTechnicalCollege"
"6693","AmericanAcademyofCosmetology"
"6694","UniversityofFortLauderdale"
"6695","AviationInstituteofMaintenance-Orlando"
"6696","SummitSalonAcademy"
"6697","SummitSalonAcademy-Gainesville"
"6698","TenajSalonInstitute"
"6699","KevosnikSchoolofHairDesign"
"6700","ProfileInstituteofBarber-Styling"
"6701","KeuneAcademyby124"
"6702","PacificRimChristianUniversity"
"6703","D&LAcademyofHairDesign"
"6704","MasterEducatorsBeautySchool"
"6705","AmbriaCollegeofNursing"
"6706","MidwesternCareerCollege"
"6707","PaulMitchelltheSchool-Normal"
"6708","InnovationsDesignAcademy"
"6709","AvedaFredric'sInstitute-Indianapolis"
"6710","TheSalonProfessionalAcademy-Anderson"
"6711","EricFisherAcademy"
"6712","A&WHealthcareEducators"
"6713","MyLe'sBeautyCollege"
"6714","SouthernWorcesterCountyRegionalVocSchoolDistrict"
"6715","L'espritAcademy"
"6716","MarkettiAcademyofCosmetology"
"6717","CenterPointMassageandShiatsuTherapySchoolandClinic"
"6718","AvalonSchoolofCosmetology"
"6719","AmericanBusinessandTechnologyUniversity"
"6720","CityVisionUniversity"
"6721","TransformedBarberandCosmetologyAcademy"
"6722","BitterrootSchoolofCosmetology"
"6723","AtlantaBeauty&BarberAcademy"
"6724","MontanaAcademyofSalons"
"6725","ParkWestBarberSchool"
"6726","NationalCareerInstitute"
"6727","Toni&GuyHairdressingAcademy-Albuquerque"
"6728","InternationalAcademyofStyle"
